'You were in government for 9 of the past 10 years. Just reminding you since you have very selective memory.',20,0,0.0
'UUP HAS SOLD US DOWN THE RIVER FOR MIKE THE CLOWN WANTS TO BE IN THE SDLP REALLY FOR HE DOSNT LIKE THE U IN UNIONISM LOL HE HAS LOST AS MANY VOTES AS arlene',35,0,0.0
"'listening to so many people yesterday who are completely brainwashed by the DUP,, scaremongering politics certainly seems to work for them, well you reap what you sew but they will probably blame someone else for that.'",36,0,0.0
'Thanks UUP for replacing a Unionist in Laganvalley with a Nationalist!',11,1,0.09090909090909091
"""We need change...other 2 have been dominating for too long...brexit trump here's to N.ireland having courage to stand up to all that's wrong with extremism..""",25,0,0.0
'Cheers to that!',3,1,0.3333333333333333
"""Lol sorry you misread me...other 2 dup sf...I see brexit trump as positive a stance against greedy see aforementioned and blandness...I'm for working person..simple..""",24,0,0.0
"""I know lol hope change works for you guys...so far I don't see that in U.S.""",16,0,0.0
'We wont vote for the lady that caused the problem and the others that did nothing about it.',18,0,0.0
"""Don't trust nesbitt""",3,0,0.0
'Wesley in about 3 to 4 months time we will have the result of the Judicial Inquiry into the RHI scandal and we will see then if your trust in Foster was well placed or has made a fool of you.',41,0,0.0
'A vote for Nesbitt is a vote for SDLP',9,0,0.0
'Richard Nesbitt arrived in Australia in 1853 and',8,0,0.0
'HE',1,0,0.0
"""Start again! Richard Nesbitt was the first of many of my ancestors to come to Australia from Ireland. I'm sure your party will do great things, just as Richard did!""",30,2,0.06666666666666667
"""Our electoral office needs looked at too. I moved house and had my papers in more than two weeks early to register for this vote. They waited until a week ago to contact me and ask me to go down with further id ! Now I can't vote. So slow, and I noticed that half the staff are doing nothing, the other half dandering about like tortoises""",67,1,0.014925373134328358
'I got mine few days ago just. Yes in ten years living here nothing arrived i had to chase it up by emailing councilor. Something smells a ratm',28,0,0.0
'Government job for you!',4,1,0.25
"'I have absolutely no idea where your south Belfast candidate stands on many keys issues. Care to give some clarification on equal marriage, access to abortion and reform of religious education? For, against or no particular stance? Thank you and good luck in the election.'",45,0,0.0
"'NO VOTE FOR UUP ONLY DUP 123, UUP SOLD US DOWN THE RIVER WITH MIKE THE CLOWNS COMMENTS AND THE NEXT POLL IS BORDER POLL'",25,0,0.0
"'I HAVE TO CHANGE CHANNNELS WHEN MIKE NESBITT COMES ON FOR I CANT STAND HIS VOICE OR SCRAWNY FACE, YUK'",20,0,0.0
"""Aren't you just a delight Arlene.""",6,0,0.0
'Chris Allen',2,0,0.0
"""The so called unionist leader that votes for a party that advocates a united ireland Great UUP leaders would turn in their graves. Nothing but a NewsReader what has the UUP come to. Don't split the vote DUP 124""",39,0,0.0
"""You happy to be part of team SF/DUP then. Use your brain for a minute - you will work it out I'm sure.""",23,0,0.0
'Well it will be the electorate that will determine that if as before tens of thousands vote for Gerry Adams SF they will be the largest nationalist party If the unionist split the vote then SF get FM. If the DUP end up the smaller unionist then the NewsReader becomes FM or DFM. Well then we have a nationalist Party pushing for a united Ireland and the NewsReader that votes for a party that wants a united ireland. There will be some screaming for a border poll',87,0,0.0
'Mike has certainly succeeded in keeping the Orange Order side of the party under his thumb during the election campaign and has promoted the social liberal side of the party.',30,0,0.0
'Sorry Paul but am in the orange and very few if any in my lodge will be voting for the uup',21,0,0.0
"'William, Mike is both subtlety and non-subtley changing the face of the party to its detriment.'",16,0,0.0
'Some years ago the UUP broke their affiliation with the OO. They have lost every election since then.',18,0,0.0
'He has made the UUP A JOKE',7,0,0.0
'He is going to be the ruination of the loyalist people hes nothing but a traitor',16,0,0.0
"""That's a shame.""",3,0,0.0
'The breaking of the OOs link with UUP has been a real win for OO anyhow much more flexibilty both for our members and the Organisation should have been done sooner.',31,0,0.0
"""The weakest unionist leader in living memory in fact ever .. he just doesn't get it . The 1st job of a unionist leader is protect the union , giving your vote to a Republican Party sdlp is not protecting the union . It is helping to destroy it FACT ,""",51,0,0.0
"""So you'd rather be dealing with Sinn Fein? Great.""",9,0,0.0
'Richard it is up to the unionist people to select there leaders it is up to there leaders to protect the union . It is not the job of a unionist leader to select who republicans put in government . That is there business . And answer to your question I would rather do business with none . But the Belfast agreement says we do .. so to keep the union safe we must always return the maximum of unionist seats . In my opinion mike has signed of on death off the Ulster unionist party a bit sad really .',101,0,0.0
"""Why protect a Union that doesn't look after It's peoples rights, like healthcare, education etc.? I think todays voters want to put their lives ahead of nationality, on both sides.""",30,0,0.0
"""Absolutely correct can't understand why others don't see that""",9,0,0.0
'If there is no union there is no health care',10,0,0.0
"'Lol sober up Mike, stand aside And let Danny Kennedy lead the party and you might have a hope'",19,0,0.0
'Danny Kennedy? What has he ever done for the party?',10,0,0.0
"""It's what he's done for the people in his constituency that has gained him a lot of respect throughout unionism, something Mike never had and never will have.""",28,0,0.0
'Danny is popular in his area and close to his electorate on the ground outside of that however he can let ppl down and the lights he introduced in many areas probably sum up how he is perceived I could go on but for me its William and Danny for Newry Armagh no matter about too clever by half Mike.',60,0,0.0
"""It'll be a vote for change alright!! Shinners / Republicans in charge. Is that what we want??????""",17,2,0.11764705882352941
"""Rather give my vote to another party who didn't bankrupt the country""",12,0,0.0
'They were all guilty of the mess.',7,0,0.0
"""Its all talk about the cost of RHI. You never mention what Sf cost the public 175m it's seems like you just want to destroy DUP""",26,0,0.0
"""A man that apologizes for singing the national anthem I don't think so""",13,0,0.0
'Lundy',1,0,0.0
"""To those people who are voting DUP consider this. If you knew that the DUP and Foster were at the centre of the RHI scandal, costing us million and making no attempt to prevent in, would you still vote for them? I don't think you would. We will know in 3 to 4 months when the Judicial Inquiry report comes out exactly what part the DUP and Foster played in this scandal. Your judgement is being tested. Let's get it right for the sake of our country's reputation.""",88,0,0.0
'Good point. By then we will know exactly who knew about it. SF only agreed to a full public enquiry once they brought Stormont down. I wonder why? When we find out that they knew what was going on its to late. People will have voted them back into power as well. Seems nationalists have short memories were SF are concerned.',61,0,0.0
"""Are you judge and jury? Let's see the result of the judicial inquiry. I think your eagerness to blame Dup maybe premature""",22,0,0.0
'Michael what do you know or are you guessing. The info that the News Letter and BBC have brought into the public domain along with Mr Bell point to a very serious problem for the Dup and Foster. Tell us what you know.',43,0,0.0
"""Helen - a bigger issue than who knew what is who was doing what. Don't get hung up on how republicans will vote. We know the answer to that. More concerning is will unionist vote through fear or for change.""",40,0,0.0
'I know that the press etc have tried to mislead us on quite a few issues E.G. Brexit Trump etc if you believe all in the press your a bigger fool than I thought. However I do believe in innocent until proven guilty. Also I do not support a man like Mr.Nesbitt whom advised unionists to transfer votes to a nationalist party',62,0,0.0
"""William no right thinking unionist wants the ira to become the largest party in stormont people will never forget what sfira did to unionist communities here that's why they will vote the dup its not scaremongering would you like to see the ira become the largest party in stormont""",49,0,0.0
"""Michael - I'm from Londonderry and in this area around 2,000 unionist vote for SDLP in the Westminster elections and that is to keep SF out. The Executive we are all trying to elect is called a mandatory coalition, which will have a unionist and nationalist party. At present we have a partnership team of SF/DUP. Now by voting beyond our own party we can influence who the other party in the coalition will be. It's called using our head.""",80,0,0.0
'Gordon - What unionists are you talking about that wants SF to become the largest party?? The UUP are trying offer nationalists an alternative to transferring to SF by voting for a party that has not been involved in scandal after scandal this last 10 years. There is no long term future in scaring people into voting for a political party. We need to be working on our future. I will not respond to your last ridiculous point.',78,0,0.0
