status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
105732052794210_1379750692059000,There may be a slight break in transmission between speeches,DUP Conference 2016,video,https://www.facebook.com/democraticunionistparty/videos/1379750692059000/,2016-10-29 08:40:15,38,11,9,31,5,0,1,0,1
105732052794210_1379573512076718,There may be a slight break in transmission between speeches,DUP Conference 2016,video,https://www.facebook.com/democraticunionistparty/videos/1379573512076718/,2016-10-29 05:09:29,66,25,17,53,9,0,1,0,3
105732052794210_1379566095410793,"Still to come at our party conference....

Next -'Every child with the opportunity to succeed' – Peter Weir MLA, Minister for Education
 
11.05  -  Into the Public Arena  - Emma Little Pengelly MLA
 
11.15  -  The Class of 2016 – Newly elected MLAs interviewed by Gavin Robinson MP
 
11.45 – Deputy Leader's Speech  -  Rt Hon Nigel Dodds OBE MP
 
12.10 – Conference Broadcast
 
12.15 – Leader's Speech  -  Rt Hon Arlene Foster MLA
 
Lunch
 
1.45  - Workshop sessions  (Not in main conference Hall)
 
2.45  -  City Hall to Assembly – Christopher Stalford MLA
 
2.55  -  'Our Global Trade Opportunity' – Simon Hamilton MLA, Minister for the Economy
 
3.05  -  Remembering the Past
 
3.15  -  'A friend of the farmer and our natural heritage' – Michelle McIlveen MLA, Minister of Agriculture, Environment and Rural Affairs
 
3.30  -  Closed session for Party Members Only.
 
3.50  -  Close of Conference.",,status,,2016-10-29 05:00:10,25,2,0,25,0,0,0,0,0
105732052794210_1379428422091227,Today is our Party Conference. Watch the conference broadcast now.,2016 Conference Broadcast,video,https://www.facebook.com/democraticunionistparty/videos/1379428422091227/,2016-10-29 01:47:20,84,5,36,84,0,0,0,0,0
105732052794210_1378699182164151,"We are delighted to welcome to the DUP, Belfast City Councillor Graham Craig who represents the Botanic area of the city. He is the second councillor this week to have resigned from the UUP and joined the DUP.",Timeline Photos,photo,https://www.facebook.com/democraticunionistparty/photos/a.130975336936548.16016.105732052794210/1378699182164151/?type=3,2016-10-28 08:30:06,179,21,12,177,1,0,1,0,0
105732052794210_1378087055558697,Follow our Party Conference this Saturday here on Facebook live.,Timeline Photos,photo,https://www.facebook.com/democraticunionistparty/photos/a.130975336936548.16016.105732052794210/1378087055558697/?type=3,2016-10-27 15:55:50,43,26,17,43,0,0,0,0,0
105732052794210_1377642338936502,"The DUP are delighted to welcome Limavady Cllr Aaron Callan to the party. This party is committed to building a stronger, better Northern Ireland and Cllr Callan will continue to hold fast to this on the Causeway Coast and Glens Council. 

Welcoming Cllr Callan to the party DUP Leader and First Minister Rt Hon Arlene Foster MLA said, ""I want to warmly welcome Cllr Aaron Callan to the ranks of the Democratic Unionist Party.  He is a talented and enthusiastic public representative who cares deeply about his local area.   As a Councillor on the Causeway Coast and Glens Council Aaron will fit in well with our strong team in East Londonderry led by Gregory Campbell MP.  
 
I commend Aaron for making this move at this time and I assure him that he will have a full role to play as we build a stronger Northern Ireland.  Aaron's move is yet another indication that the DUP is now the only unionist party that is capable of commanding support across the Province.  Many from an Ulster Unionist background are uniting around the DUP and have already joined with us since the Assembly election and I know Aaron will not be the last.""",Timeline Photos,photo,https://www.facebook.com/democraticunionistparty/photos/a.130975336936548.16016.105732052794210/1377642338936502/?type=3,2016-10-27 05:47:38,94,11,11,94,0,0,0,0,0
105732052794210_1376059135761489,Advance CAP payments deliver a boost to the cash flow of farm businesses. Over 90% of eligible farmers in Northern Ireland have now received an advance payment.,Timeline Photos,photo,https://www.facebook.com/democraticunionistparty/photos/a.130975336936548.16016.105732052794210/1376059135761489/?type=3,2016-10-25 12:54:24,24,1,14,24,0,0,0,0,0
105732052794210_1375975682436501,The First Minister's statement today following the launch of the Bengoa report on reform of the health service in Northern Ireland.,Northern Ireland Executive,video,https://www.facebook.com/niexecutive/videos/1321520991215951/,2016-10-25 10:54:04,12,2,0,12,0,0,0,0,0
105732052794210_1375219585845444,"DUP MLA Emma Little Pengelly today recieved confirmation from Communities Minister Paul Givan that he is working with Education Minister Peter Weir to allow local school pupils to visit First World War battlefields. 

http://www.mydup.com/news/article/communities-minister-confirms-plans-for-local-school-pupils-to-visit-first",Timeline Photos,photo,https://www.facebook.com/democraticunionistparty/photos/a.130975336936548.16016.105732052794210/1375219585845444/?type=3,2016-10-24 15:52:19,70,10,33,68,1,1,0,0,0
