status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
25749647410_10154291302262411,"There's a state of emergency in our NHS and social care; inequality and poverty are set to rise; and 86% of the Tories' tax and benefit changes are falling on women. That's why John McDonnell has laid out our three demands for next week's Spring Budget. With us? Share his video ↓
✔ Proper funding for the NHS and social care
✔ Secure living standards to protect working families
✔ End cuts falling disproportionately on women",Our demands for the Spring Budget,video,https://www.facebook.com/labourparty/videos/10154291302262411/,2017-03-02 11:49:01,863,129,1279,760,50,1,4,31,17
25749647410_10154291122777411,"Today the independent Institute for Fiscal Studies said the UK is in the midst of historically low income growth. With inequality and poverty set to increase, it is clear that after seven years of economic failure the Tory Government will continue to fail working people. We're demanding the Tories take action to tackle chronic low pay in next week's Spring Budget. Share this news ↓",IFS: Growth in UK living standards worst in 60 years,link,https://www.theguardian.com/business/2017/mar/02/ifs-growth-uk-living-standards-worst-in-60-years-pensions-poverty-budget,2017-03-02 10:00:47,842,97,584,548,3,5,6,96,184
25749647410_10154288931327411,"New business rates are due to kick in from 1 April – but thousands of businesses face a hike that they're unsure they will be able to pay. Our local businesses and high streets are already struggling and the Tories must do more to support them. Our five point plan aims to help businesses through this difficult period, and develop a system of business taxation that is fairer on businesses and local communities alike. Read more →  www.labour.org.uk/fivepointplan",Business rates are a ticking time bomb,video,https://www.facebook.com/labourparty/videos/10154288931327411/,2017-03-01 12:57:06,342,81,212,303,7,3,2,4,23
25749647410_10154288604482411,"The Tories are trying to change Personal Independence Payments (PIP) which will hit 160,000 disabled people in the pocket. And while they choose to hit some of the most vulnerable in our society, those at the top get tax breaks. This time last year the then Chancellor George Osborne tried to cut PIP – but we stopped him. Here's Jeremy demanding answers from Theresa May today ↓",The Tories are hitting disabled people in the pocket,video,https://www.facebook.com/labourparty/videos/10154288604482411/,2017-03-01 08:51:07,1356,161,571,1074,47,2,4,30,199
25749647410_10154285561482411,"This February we've been commemorating LGBT History Month – the victories won, and those we'll keep fighting for. Are you with us? Watch & share this ↓",,video,https://www.facebook.com/labourparty/videos/10154285561482411/,2017-02-28 05:49:44,495,107,172,454,31,2,6,1,1
25749647410_10154283724927411,"This is an absolute scandal. For a company partly owned by the Department of Health and a private company to fail to deliver over half a million NHS letters, many of which contain information critical to patient care, is astonishing. Patient safety will have been put seriously at risk as a result of this staggering incompetence. Jeremy Hunt now needs to tell the whole truth of why patient safety has been put at risk in this way. Agree? Share our video ↓",The NHS letters scandal,video,https://www.facebook.com/labourparty/videos/10154283724927411/,2017-02-27 13:04:42,1503,204,1240,936,8,23,3,49,484
25749647410_10154276290112411,We brought together people from across the UK and EU to discuss how we can collaborate to create a road to Brexit that keeps our jobs and economy safe.,Jeremy Corbyn at 'The road to Brexit',video,https://www.facebook.com/labourparty/videos/10154276290112411/,2017-02-26 06:00:03,727,335,204,635,45,3,11,4,29
25749647410_10154276196792411,"This February we've been commemorating LGBT History Month – the victories won, and those we'll keep fighting for. Are you with us? Watch & share this ↓",,video,https://www.facebook.com/labourparty/videos/10154276196792411/,2017-02-25 13:15:00,626,85,155,564,57,1,3,0,1
25749647410_10154276276927411,"We're talking about the implications of Brexit with politicians, people from the business world and trade unionists to agree our priorities and how we will ensure jobs and the economy come first. Hear from Keir Starmer, Shadow Secretary of State for Brexit at The Road To Brexit conference.",Keir Starmer at 'The road to Brexit',video,https://www.facebook.com/labourparty/videos/10154276276927411/,2017-02-24 15:17:00,335,167,71,300,11,0,7,2,15
25749647410_10154276270742411,"Hear from Emily Thornberry, at The Road To Brexit conference today, on why we must hold Theresa May and the Tories to account during Brexit negotiations.",Emily Thornberry at 'The road to Brexit',video,https://www.facebook.com/labourparty/videos/10154276270742411/,2017-02-24 14:00:36,705,242,148,637,32,2,10,1,23
25749647410_10154276264132411,"""Threatening to slash taxes for big business and cutting essential regulation in jobs, the environment, consumer protection is effectively turning British people into a Tory bargaining chip."" – Jeremy Corbyn
Today we brought together people from across the UK and EU to discuss how we can collaborate to create a road to Brexit that keeps our jobs and economy safe.",Jeremy Corbyn at 'The road to Brexit',video,https://www.facebook.com/labourparty/videos/10154276264132411/,2017-02-24 12:41:18,928,269,252,841,40,2,13,5,27
25749647410_10154271202057411,"This February we've been commemorating LGBT History Month – the victories won, and those we'll keep fighting for. Are you with us? Watch & share this ↓",,video,https://www.facebook.com/labourparty/videos/10154271202057411/,2017-02-22 11:59:00,619,123,265,556,51,2,7,0,3
25749647410_10154270865932411,The Tories have put the NHS and social care into a state of emergency – and Theresa May has absolutely no answers to Jeremy's questions. Only Labour will stand up for our NHS and give it the money it desperately needs. With us? Share this ↓,The NHS and social care are in a state of emergency,video,https://www.facebook.com/labourparty/videos/10154270865932411/,2017-02-22 10:10:09,2363,305,1645,2157,99,4,4,9,90
25749647410_10154268648912411,"Here's Jeremy and members of our Shadow Cabinet campaigning for Copeland. Could you join us on the doorsteps this Thursday? Sign up to help on polling day now ↓
copelandlabour.org.uk/polling_day",Sign up for Polling Day,link,http://copelandlabour.org.uk/polling_day,2017-02-21 11:48:55,450,162,56,396,35,1,16,1,1
25749647410_10154266258702411,"Huge thanks to hundreds of you who came out to support us in Copeland and Stoke-on-Trent this weekend! Polling day is this Thursday – so we've only got a few days left to ensure we keep the Tories and UKIP out. Can you spare a few hours to help? Sign up now! 
Stoke-on-Trent: westmidlandslabour.org.uk/events
Copeland: copelandlabour.org.uk/events",#labourdoorstep,video,https://www.facebook.com/labourparty/videos/10154266258702411/,2017-02-20 13:00:12,786,175,111,735,37,1,9,0,4
25749647410_10154257688567411,A vote for Paul Nuttall is a vote to break up the health service as we know it. All he wants is to get to Westminster to back the Tories and privatise our NHS. Make sure your friends and family know - share this ↓,,video,https://www.facebook.com/labourparty/videos/10154257688567411/,2017-02-19 13:02:00,730,230,585,454,2,3,7,25,239
25749647410_10154257693947411,"We will build over a million new homes and tackle the broken private rented sector, so our children won't grow up in damp, overcrowded and insecure housing. With us? Share our video ↓",Our commitment on housing,video,https://www.facebook.com/labourparty/videos/10154257693947411/,2017-02-19 05:02:00,1975,320,836,1814,118,3,31,1,8
25749647410_10154257701862411,"The Tories have created a crisis in social care, and every day the Prime Minister fails to act it gets worse. Share the facts now ↓",,video,https://www.facebook.com/labourparty/videos/10154257701862411/,2017-02-18 12:27:00,720,118,719,501,6,1,3,53,156
25749647410_10154257680302411,This is the video Paul Nuttall doesn't want you to see. A vote for Paul Nuttall is a vote to break up the health service as we know it. Share this now ↓,,video,https://www.facebook.com/labourparty/videos/10154257680302411/,2017-02-18 04:56:00,1334,280,1709,829,7,12,47,9,430
25749647410_10154257548922411,"It's the last weekend before the by-elections in Copeland and Stoke-on-Trent and we need all hands on deck. Could you spare a few hours to help out this weekend? Sign up now!
Stoke-on-Trent: westmidlandslabour.org.uk/events 
Copeland: copelandlabour.org.uk/events",,video,https://www.facebook.com/labourparty/videos/10154257548922411/,2017-02-17 12:19:36,452,187,82,418,18,0,15,0,1
25749647410_10154257131742411,This is the video Paul Nuttall doesn't want you to see. A vote for Paul Nuttall is a vote to break up the health service as we know it. All he wants is to get to Westminster to back the Tories and privatise our NHS. Share this now ↓,,video,https://www.facebook.com/labourparty/videos/10154257131742411/,2017-02-17 09:36:21,2030,375,2839,1162,4,49,24,22,769
25749647410_10154256829612411,It's shocking that on the Tories' watch we're seeing the greatest increase in mortality for almost 50 years. The Tories have created a crisis in social care; they have cut billions of pounds from council budgets and care is suffering as a result. The Government must provide extra funding urgently to deal with this crisis in health and social care. Agree? Share this ↓,"Health cuts most likely cause of major rise in mortality, study claims",link,https://www.theguardian.com/society/2017/feb/17/health-cuts-most-likely-cause-major-rise-mortality-study-claims,2017-02-17 07:35:32,1093,129,810,581,4,4,1,128,375
25749647410_10154253654587411,Every day vulnerable people are being left without care when they need it most – a direct result of £4.6 billion Tory cuts. Social care is in crisis and needs urgent funding now. Agree? Share this ↓,,video,https://www.facebook.com/labourparty/videos/10154253654587411/,2017-02-16 12:06:00,1031,148,910,710,7,5,3,74,232
25749647410_10154253282337411,"It's just one week to go until the by-elections in Copeland and Stoke-on-Trent. Could you give a few hours to help Labour's campaigns? 
Whether you're a seasoned campaigner, a bit out of practice, or have never campaigned before, we'd love you to join us on the #labourdoorstep
Sign up here!
Stoke-on-Trent: http://westmidlandslabour.org.uk/events   
Copeland: http://copelandlabour.org.uk/events",Photos from The Labour Party's post,photo,https://www.facebook.com/labourparty/photos/a.249540562410.149481.25749647410/10154253278787411/?type=3,2017-02-16 07:34:36,577,140,81,538,21,1,6,2,9
25749647410_10154249736967411,"Under the Tories, rents are soaring, home ownership is falling, and house-building fell to it its lowest peacetime rate since the 1920s. We're making a commitment: Labour will build over a million new homes and tackle the broken private rented sector, so our children won't grow up in damp, overcrowded and insecure housing. With us? Share our video ↓",Our commitment on housing,video,https://www.facebook.com/labourparty/videos/10154249736967411/,2017-02-15 11:27:10,2475,410,1806,2257,174,2,23,5,14
25749647410_10154247715972411,Today Scope revealed shocking new figures which show that over half of disabled people have been bullied at work. The Tories have consistently failed to challenge negative attitudes and prejudices faced by many disabled people; Ministers must do far more to ensure that disabled people are treated with dignity and respect in the workplace. Agree? Share this ↓,Timeline Photos,photo,https://www.facebook.com/labourparty/photos/a.249540562410.149481.25749647410/10154247715972411/?type=3,2017-02-14 12:43:09,458,112,220,320,6,1,2,47,82
25749647410_10154244984647411,The Tories cut £4.6 billion from social care budgets in the last Parliament – but what does that actually mean? Share the facts now ↓,,video,https://www.facebook.com/labourparty/videos/10154244984647411/,2017-02-13 12:28:12,1044,193,1051,694,5,4,4,72,265
25749647410_10154237682242411,"UKIP candidate for Stoke-on-Trent, Paul Nuttall, is so committed to selling off our NHS, he put his name to it on UKIP's manifesto. We cannot let him get his hands on our vital services. Share this ↓",Timeline Photos,photo,https://www.facebook.com/labourparty/photos/a.249540562410.149481.25749647410/10154237682242411/?type=3,2017-02-12 13:01:33,807,260,690,458,1,3,7,21,317
25749647410_10154237662142411,"The Tories have created a crisis in social care, and every day the Prime Minister fails to act it gets worse. Share the facts now ↓",,video,https://www.facebook.com/labourparty/videos/10154237662142411/,2017-02-12 04:12:00,1896,251,2971,1297,5,9,4,119,462
25749647410_10154237647842411,"Ex-Tory turned UKIP candidate Paul Nuttall is so committed to selling off our NHS, he put his name to it on UKIP's manifesto. He has been caught pledging to sell off our NHS time and time again – we cannot let him get his hands on Stoke-on-Trent's vital services. Only Labour will protect the NHS. Share this now ↓",Timeline Photos,photo,https://www.facebook.com/labourparty/photos/a.249540562410.149481.25749647410/10154237647842411/?type=3,2017-02-11 05:01:00,1565,272,1424,980,3,10,11,55,506
25749647410_10154237382147411,"This week the Tories announced they would stop accepting lone child refugees from Europe to the UK. This is despite accepting only 350 children under the Dubs Amendment, which enshrines our commitment to help child refugees into law. We cannot accept this decision – the government is not above the law. Here's Diane Abbott MP demanding answers in the Commons. Watch and share this ↓",The Tories have stopped accepting lone child refugees to the UK,video,https://www.facebook.com/labourparty/videos/10154237382147411/,2017-02-10 11:30:45,1442,490,944,1070,39,3,13,132,185
25749647410_10154234998302411,"New NHS figures reveal that Theresa May has completely lost control of the NHS, with January's A&E performance the worst since records began. We are calling for urgent action, with a sustainable funding package for health and social care to be brought forward in the March Budget. Share this if you're with us ↓",Timeline Photos,photo,https://www.facebook.com/labourparty/photos/a.249540562410.149481.25749647410/10154234998302411/?type=3,2017-02-09 11:35:27,823,150,692,591,7,3,2,64,156
25749647410_10154234381892411,"This week John McDonnell was in Liverpool, setting out how Labour in government will oversee the greatest transfer of power to the North of England since the Industrial Revolution. Watch and share John's video, and share your ideas with us at www.northwestplan.org",Our economic plan for the North,video,https://www.facebook.com/labourparty/videos/10154234381892411/,2017-02-09 06:36:15,331,130,165,303,17,2,8,0,1
25749647410_10154232784392411,"After billions of cuts to social care, it's been revealed the Tories could be taking care of their own constituencies while elderly and vulnerable people across the rest of the country are left to suffer. 
Tory-run Surrey County Council were planning a local referendum to pass a huge 15% hike in council tax to cover the urgent costs of social care. But today Jeremy revealed leaked text messages from the Tory council leader, which suggest Ministers gave Surrey a special deal to ensure they dropped the embarrassing referendum. Coincidentally Surrey is home to top Tory figures like the Chancellor of the Exchequer Phillip Hammond and Health Secretary Jeremy Hunt. 
The British people deserve transparency: what was the special deal for Surrey? And will other councils be offered the same support to fund social care? Share the facts now - share this ↓",REVEALED: Tory-run Surrey council gets special deal on social ...,video,https://www.facebook.com/labourparty/videos/10154232784392411/,2017-02-08 13:23:09,1833,256,1146,1380,58,18,13,20,344
25749647410_10154232228402411,"The Tories have created a crisis in social care and every day the Prime Minister fails to act, it gets worse. Here's Jeremy Corbyn demanding immediate funding for social care in PMQs today. Share his video ↓",The social care crisis is getting worse,video,https://www.facebook.com/labourparty/videos/10154232228402411/,2017-02-08 08:55:18,1583,129,603,1445,81,2,4,8,43
25749647410_10154227420132411,"""Crossrail for the North will become the foundations for a transformed northern economy."" This week, John McDonnell set out our commitment to investing in the north of England with a high speed rail connection linking our great northern cities. With us? Pass this on ↓",Labour's £10 bn HS3 rail plan will cut Liverpool-Manchester journeys to 25 mins,link,http://www.liverpoolecho.co.uk/news/liverpool-news/labour-says-deliver-10-billion-12557937,2017-02-06 13:31:00,655,184,108,609,27,1,3,2,13
25749647410_10154227305492411,It's been announced today that the Tories are selling thousands of students' debt to the private sector. Here's what our Shadow Education Secretary Angela Rayner has said. Share if you're with her ↓,Timeline Photos,photo,https://www.facebook.com/labourparty/photos/a.249540562410.149481.25749647410/10154227305492411/?type=3,2017-02-06 12:15:11,1961,185,1503,1414,19,38,4,26,460
