status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
5883973269_10155071045853270,"""I was a Labour member for many years. As I grew up and learned, I came to realise that freedom isn't something we should gamble away in political power games I posted back my membership card and signed up the same day. I haven't had a single regret since.

I've found a whole new family - some of my best friends I've met through the party, and a couple I met through the Liberal Democrats even had me over for Christmas one year! It's not always easy, but I can't imagine my life without the Lib Dems.""

Joe Young, 22, student, from Preston

You too can join the Liberal Democrats > www.libdems.org.uk/join",Timeline Photos,photo,https://www.facebook.com/libdems/photos/a.391997008269.171703.5883973269/10155071045853270/?type=3,2017-02-23 01:02:00,208,36,22,189,13,0,5,0,1
5883973269_10155071038898270,"""I believe that I have liberalism in my DNA. Of course my path to being a Liberal Democrat began when I first heard Nick Clegg speak in Sheffield and I was hooked.

I believe in equality, tolerance, kindness to others, that people should achieve their true potential, with support from the state if necessary.People are people no matter where they are from.
I believe we should take a positive view of the world, even when we face bigotry and borderline racism. We must fight to change this and I will not give up as liberalism is needed now more than ever.""

Jayne Phoenix, 55, trainer and prospective parliamentary candidate for Rushcliffe Notts, living in Chesterfield",Timeline Photos,photo,https://www.facebook.com/libdems/photos/a.391997008269.171703.5883973269/10155071038898270/?type=3,2017-02-22 13:57:00,259,21,24,240,17,0,2,0,0
5883973269_10155073363088270,Tim Farron live: Powering a new economy: How a clean energy revolution means Britain can lead the world.,Tim Farron's speech on a green economy,video,https://www.facebook.com/libdems/videos/10155073363088270/,2017-02-22 07:44:13,250,82,74,201,45,0,2,1,1
5883973269_10155071161113270,,Tim Farron,video,https://www.facebook.com/timfarronmp/videos/1594020090614986/,2017-02-21 11:50:53,56,13,0,50,5,0,1,0,0
5883973269_10155071108988270,"Liberal Democrats peer Baroness Kramer today in the House of Lords:

''I don't think using EU citizens as a bargaining chip is consistent with the views of the House and I don't think it's consistent with British values''

Agree with Susan? Want the government to guarantee EU Citizens #RightToStay? Add your name here: www.libdems.org.uk/right-to-stay",Baroness Susan Kramer: EU citizens are not a bargaining chip,video,https://www.facebook.com/libdems/videos/10155071108988270/,2017-02-21 11:21:42,455,27,52,417,33,1,1,0,3
5883973269_10155070767963270,"Last week Nick Clegg and the Liberal Democrats launched the Right To Stay campaign to guarantee the rights of EU citizens to continue to live and work in the UK, as well as British people living in other EU countries, after Brexit.

Will you join our initiative? Like our page here > www.facebook.com/righttostay",Right To Stay,video,https://www.facebook.com/righttostay/videos/1267887656628291/,2017-02-21 08:45:29,524,35,0,488,33,0,1,0,2
5883973269_10155068531943270,"""I joined the party last summer after the vote. I was shocked at how violent words became, and witnessed racist abuse in a post office directed at a fellow countrywoman: she was told to 'go back to her country'. We continentals suffered from decisions democratically made by a misled majority, we know the cost of European disunity. So like my forefathers I decided to join what I think is a true Resistance. Ever since, I have become involved in Louise Rowntree's campaign in Hammersmith and Fulham, where we hope to win, and go from Resistance to Renaissance.""

Florian Chevoppe-Verdier, 27, French, manager in Pret a Manger, Hammersmith and Fulham

You too can join the Liberal Democrats > www.libdems.org.uk/join",Timeline Photos,photo,https://www.facebook.com/libdems/photos/a.391997008269.171703.5883973269/10155068531943270/?type=3,2017-02-21 01:02:00,297,33,25,273,23,0,1,0,0
5883973269_10155067579513270,"People recognise we are the only credible national party that is pro-European and they are turning us to be their voice in the Stoke and Copeland by-elections. Catherine Bearder MEP appeals to you to help us reach even more people before this Thursday's by-elections.

Find out how you can help here: www.libdems.org.uk/byelections",An appeal from Catherine Bearder MEP,video,https://www.facebook.com/libdems/videos/10155067579513270/,2017-02-20 13:57:00,250,27,32,228,14,0,6,0,2
5883973269_10155067976528270,Dick Newby live as peers prepare for Brexit Bill debate.,,video,https://www.facebook.com/libdems/videos/10155067976528270/,2017-02-20 08:22:54,181,37,32,153,26,1,1,0,0
5883973269_10155067891363270,"Peers are debating the Article 50 bill, which will pave the way for the start of Brexit. Follow our live coverage.",Lords debate Brexit trigger bill - live,link,http://www.libdems.org.uk/lords_debate_article_50_bill_live,2017-02-20 07:31:11,79,16,22,72,4,1,1,1,0
5883973269_10155067711838270,"As peers begin debating the bill paving the way for the start of Brexit, Dick Newby, leader of the Liberal Democrats in the House of Lords, argues for EU citizens who already live in Britain to be given their Right To Stay as well as British citizens Right To Stay in the EU.",Lord Newby about Right To Stay,video,https://www.facebook.com/libdems/videos/10155067711838270/,2017-02-20 06:10:54,178,16,47,166,11,0,1,0,0
5883973269_10155054847948270,"""I joined the party in 2015, following the General Election, as I felt liberalism (and, within 18 months centrism and moderate politics) were under threat. The more involved with the party I got, the more I found Lib Dems welcoming, encouraging and open and it ignited my passion to help more and contribute more.

I've found a passion for knocking on doors, taking to people and improving my local area - nearly two years to the day after I decided to join the Lib Dems, now I am the party's candidate for Chapel & Hope Valley in 2017's Derbyshire County Council elections.""

- Charles Lawley, 28, press officer for a humanitarian aid charity, from Chapel-en-le-Frith, High Peak, Derbyshire

You too can join the Liberal Democrats > www.libdems.org.uk/join",Timeline Photos,photo,https://www.facebook.com/libdems/photos/a.391997008269.171703.5883973269/10155054847948270/?type=3,2017-02-20 01:05:00,213,17,23,199,13,0,1,0,0
5883973269_10155066383703270,"""I voted remain, Labour don't represent me anymore!"" Follow the link and share if you feel the same.","If you voted remain, you can't trust Labour to stand up for you.",link,http://www.libdems.org.uk/voted-remain-cant-trust-labour,2017-02-19 16:16:55,1126,130,193,1001,41,3,7,25,49
5883973269_10155054836468270,"""I have always voted Liberal Democrat, but only felt the need to join the party after the EU referendum. Like many others, I have become steadily more appalled by the undemocratic actions of the current government over the past months.

Since joining the Liberal Democrats, I have become actively involved with my local group and been elected as the first Liberal Democrat councillor in my village. I joined to help make a difference and not stand idly by as this government attempts to drag us wholesale out of the EU without a thought to the consequences.""

- Rachel McGann, 43, primary school teacher, Bedfordshire

You too can join the Liberal Democrats: www.libdems.org.uk/join",Timeline Photos,photo,https://www.facebook.com/libdems/photos/a.391997008269.171703.5883973269/10155054836468270/?type=3,2017-02-19 02:00:00,320,23,28,297,21,0,1,0,1
5883973269_10155054821533270,"""I had a varied professional life. For the last 20 years I was a social worker in mental health, young offenders and management posts. 
My first job was on the fairground of the Grand Pier when I was 14 years. When the pier closed for the winter I was 15 years and unemployed. Unemployment did not suit me and I wanted adventure so I joined the British Army as an apprentice. My time at the Royal Army Medical Corps Apprentice College continued until the age of 33. I said farewell to the Army and became a student at Lancaster University where I spent five fun filled years, completing a post-grad social work course and taking a job as a youth worker.

My life experience led me to the Labour Party - and it also led me to leave it. I have spent many years in Europe and as I looked at the threadbare political landscape in my beloved England, my decision was to join the Liberal Democrats. I was quickly followed by my beloved wife Diana.""

- Roland C Powell, 66, retired, from Higham, Barnsley

You too can join the Liberal Democrats: www.libdems.org.uk/join",Timeline Photos,photo,https://www.facebook.com/libdems/photos/a.391997008269.171703.5883973269/10155054821533270/?type=3,2017-02-18 01:35:00,208,12,22,195,12,0,1,0,0
