status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Party
47694585682_10153833364180683,"Der bekannte Armutsforscher Christoph Butterwegge wird Kandidat der LINKEN für das Amt des Bundespräsidenten. Er steht für eine friedliche Außenpolitik und die Wiederherstellung des Sozialstaates. Dabei geht es ihm nicht nur um Fragen der Gerechtigkeit, sondern auch darum, antidemokratischen Bewegungen entgegenzutreten. Früher in der SPD, heute parteilos, meldet sich der Politologe immer wieder als Kritiker der Sozialdemokraten und gegen die neoliberale Agenda 2010 zu Wort.",Timeline Photos,photo,https://www.facebook.com/linkspartei/photos/a.60691390682.82555.47694585682/10153833364180683/?type=3,2016-11-21 10:47:41,2359,123,731,2278,65,2,4,9,1,Linkspartei
47694585682_10153831244370683,"So, so, Merkel will wieder Kanzlerin werden. Wir wollen das nicht. Merkel ist die Kanzlerin der Rentenkürzungen (Rente erst ab 67), der Spaltung Europas durch ihre Kaputtspardoktrin und der Kumpanei mit dem Autokraten Erdogan. Es reicht. 2017 heißt es: Merkel abwählen.",DarthMerkel,video,https://www.facebook.com/linkspartei/videos/10153831244370683/,2016-11-20 12:57:09,2553,294,817,2234,56,8,233,4,18,Linkspartei
47694585682_10153831092815683,,Dietmar Bartsch,photo,https://www.facebook.com/DietmarBartschMdB/photos/a.148641348552542.37439.135751919841485/1223721701044496/?type=3,2016-11-20 11:43:44,1052,140,0,946,22,0,76,3,5,Linkspartei
47694585682_10153826130325683,"Haustürgespräche, oder im Englischen „Canvassing"", meinen das direkte Gespräch an der Haustür. Für viele Menschen ist Politik weit weg. Als LINKE beweisen wir das Gegenteil, in dem wir vor Ort aktiv sind und für diejenigen eintreten, die auf die herrschende Politik ebenso wütend sind wie wir. Über direkte Gespräche können wir erfahren, was bei den Leuten los ist, wo die Probleme liegen und was sich verändern muss. Wir wollen die Menschen an der Haustür einladen, mit uns aktiv zu werden. Mit weiteren Menschen zu sprechen, sich einzumischen und den Rücken gerade zu machen. In Wahlkampfzeiten ebenso wie im normalen Alltag. Zu tun gibt es genug – packen wir's an! Katja Kipping
www.die-linke.de/haustuergespraeche",Haustürgespräche - Canvassing,video,https://www.facebook.com/linkspartei/videos/10153826130325683/,2016-11-20 04:00:01,363,56,79,342,14,7,0,0,0,Linkspartei
47694585682_10153828730050683,"Expertinnen und Experten des eigenen Lebens: #WasMussDrinSein Vielen Dank für die schöne und erfolgreiche Veranstaltung in #Duisburg #Marxloh. Viele unterschiedliche Menschen haben mit uns, mit Bernd Riexinger diskutiert und gearbeitet. Wir wollen mit Euch ein Programm erstellen, damit sich was ändert.",Photos from DIE LINKE's post,photo,https://www.facebook.com/linkspartei/photos/a.60691390682.82555.47694585682/10153828726700683/?type=3,2016-11-19 10:39:16,134,7,16,130,2,0,2,0,0,Linkspartei
47694585682_10153821480040683,"""Die Situation auf dem Wohnungsmarkt spitzt sich dramatisch zu. Die Mieten in den Metropolen explodieren, gebaut wird fast nur noch im Luxusbereich und Gesetze wie die Mietpreisbremse erweisen sich als wirkungslos. Für viele bleibt nur noch der Stadtrand als bezahlbare Alternative. DIE LINKE ist die einzige Partei, die klar sagt: Wir brauchen einen Neustart im sozialen, gemeinnützigen Wohnungsbau und Gesetze, die Mieterinnen und Mieter vor Verdrängung und Gentrifizierung schützen"", erklärt Caren Lay #dasmussdrinsein https://www.die-linke.de/kampagne/aktionen/niedrige-miete-statt-hohe-rendite/",Timeline Photos,photo,https://www.facebook.com/linkspartei/photos/a.60691390682.82555.47694585682/10153821480040683/?type=3,2016-11-18 06:00:01,944,48,152,891,9,2,1,17,24,Linkspartei
47694585682_10153823593940683,"Am Samstag, den 19. November 2016 wollen wir von 11.00 bis 16.30 Uhr zum dritten Mal mit Dir über Deine Sorgen und Ideen diskutieren. Was muss sich in Deutschland ändern? Unser Parteivorsitzender Bernd Riexinger wird zuhören. Im Hotel Montan Dahlstraße 1, 47169 Duisburg https://www.die-linke.de/die-linke/wahlen/wahlprogramm-2017/was-muss-drin-sein-die-veranstaltungen/",Timeline Photos,photo,https://www.facebook.com/linkspartei/photos/a.60691390682.82555.47694585682/10153823593940683/?type=3,2016-11-17 10:00:01,232,55,28,227,2,1,1,0,1,Linkspartei
47694585682_10153821502970683,"""Die Situation auf dem Wohnungsmarkt spitzt sich dramatisch zu. Die Mieten in den Metropolen explodieren, gebaut wird fast nur noch im Luxusbereich und Gesetze wie die Mietpreisbremse erweisen sich als wirkungslos. Für viele bleibt nur noch der Stadtrand als bezahlbare Alternative. DIE LINKE ist die einzige Partei, die klar sagt: Wir brauchen einen Neustart im sozialen, gemeinnützigen Wohnungsbau und Gesetze, die Mieterinnen und Mieter vor Verdrängung und Gentrifizierung schützen"", erklärt Caren Lay zum Start unserer Aktion ""Miethaie zu Fischstäbchen""! #dasmussdrinsein https://www.die-linke.de/kampagne/aktionen/niedrige-miete-statt-hohe-rendite/",Miethaie zu Fischstäbchen,video,https://www.facebook.com/linkspartei/videos/10153821502970683/,2016-11-16 07:43:58,1197,124,282,1131,23,3,21,5,14,Linkspartei
47694585682_10153815383355683,"In vielen Städten explodieren die Mieten. Wer kein überdurchschnittliches Einkommen hat, zieht vieler­orts den Kürzeren. Wir wollen: Sozialwohnungen retten, sozia­len Wohnungsbau neu starten, Mieten deckeln und Spekulation stoppen! Wir wollen Schluss machen mit Mietenexplosion und Verdrängung – macht mit und werdet Teil unserer Kampagne: https://www.die-linke.de/kampagne/aktionen/niedrige-miete-statt-hohe-rendite/
Caren Lay, Bernd Riexinger, Katja Kipping, Christine Buchholz, Anja Mayer, Tobias Pflüger, Axel Troost",,video,https://www.facebook.com/linkspartei/videos/10153815383355683/,2016-11-14 08:48:41,1053,38,163,1020,19,2,4,3,5,Linkspartei
47694585682_10153810002270683,"Das Parteiprogramm der LINKEN wird 5 Jahre alt. Welcher Satz ist Dein Lieblingssatz aus dem Programm, Katja Kipping?
https://www.die-linke.de/fileadmin/download/dokumente/programm_der_partei_die_linke_erfurt2011.pdf",5 Jahre Parteiprogramm der LINKEN #4,video,https://www.facebook.com/linkspartei/videos/10153810002270683/,2016-11-13 04:00:00,401,59,59,371,25,2,3,0,0,Linkspartei
