status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Party
47217143218_10155711549798219,,Bündnis 90/Die Grünen Bundestagsfraktion,photo,https://www.facebook.com/Gruene.im.Bundestag/photos/a.206268600115.130650.108841455115/10155164799345116/?type=3,2017-02-01 13:23:48,292,104,0,240,2,2,4,9,35,B90DieGruenen
47217143218_10155707915908219,"Bisher sucht die Bundesregierung den Bahnchef aus: Hartmut Mehdorn, Flugzeugexperte. Rüdiger Grube, Automobilexperte. Das Ergebnis: Überflüssige Großprojekte und die Idee zum Börsengang, statt Konzentration auf das, was wirklich zählt. Wir setzen uns für pünktliche und zuverlässige Bahnen zu fairen Preisen für die Fahrgäste ein. Am besten klappt das mit einem Bahnexperten. Ihr seht das auch so? Dann teilt das Bild.",Timeline Photos,photo,https://www.facebook.com/B90DieGruenen/photos/a.103764373218.113604.47217143218/10155707915908219/?type=3,2017-01-31 09:19:32,1180,196,582,1084,22,4,69,1,0,B90DieGruenen
47217143218_10155703916918219,"Donald Trumps Abschottungspolitik ist kurzsichtig, rassistisch und falsch. Wir wollen die Chancen einer menschlichen Einwanderungspolitik nutzen und frei von Hass und Ausgrenzung leben. Teile das Bild, wenn auch Du der Meinung bist, dass jeder die Möglichkeit haben sollte, seine Träume zu verwirklichen.",Timeline Photos,photo,https://www.facebook.com/B90DieGruenen/photos/a.103764373218.113604.47217143218/10155703916918219/?type=3,2017-01-30 11:57:16,2274,209,1255,2142,67,14,37,8,6,B90DieGruenen
47217143218_10155703357718219,Donald Trump stürzt die Welt in Chaos und bekommt noch Lob von Horst Seehofer. Setzt mit uns ein Zeichen für Mitmenschlichkeit und teilt das Zitatbild von Katrin.,Katrin Göring-Eckardt,photo,https://www.facebook.com/GoeringEckardt/photos/a.85064160591.85774.60074915591/10154240804835592/?type=3,2017-01-30 08:03:08,1532,351,0,1313,10,11,27,57,114,B90DieGruenen
47217143218_10155703128728219,"Wir werden weiter kämpfen: Für Weltoffenheit, Toleranz und ein friedliches Miteinander. Seid ihr dabei? Dann teilt das Zitatbild von Cem.",Cem Özdemir,photo,https://www.facebook.com/Cem/photos/a.95422057880.81867.36379612880/10154713250547881/?type=3,2017-01-30 06:06:42,1391,193,0,1297,55,1,27,2,9,B90DieGruenen
47217143218_10155699578493219,"Stark: Während Donald Trump Flüchtlinge und Muslime aussperren will, sagt sein kanadischer Kollege Justin Trudeau ""WELCOME!"". Danke für diese Geste der Menschlichkeit!",Justin Trudeau,photo,https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10155159189535649/?type=3,2017-01-29 02:12:13,2612,132,0,2384,203,11,10,0,4,B90DieGruenen
47217143218_10155693473123219,"Wir gedenken heute der Opfer des Nationalsozialismus. Nur wenn wir uns der Vergangenheit stellen, lernen wir für die Zukunft. Dafür steht das Holocaust-Denkmal. Seine Bedeutung zu verdrehen, ist eine Schande. Deshalb sagen wir heute: Wehret den Anfängen und teilt das Bild. Gegen das Vergessen!",Timeline Photos,photo,https://www.facebook.com/B90DieGruenen/photos/a.103764373218.113604.47217143218/10155693473123219/?type=3,2017-01-27 03:12:05,1704,158,942,1583,41,2,4,67,7,B90DieGruenen
47217143218_10155690945478219,,Michael Kellner,video,https://www.facebook.com/michael.kellner.524/videos/719328344895604/,2017-01-26 09:16:24,251,79,0,202,5,0,17,5,22,B90DieGruenen
47217143218_10155687871903219,"Donald Trump will seine Pläne wahr machen und eine Mauer an der Grenze nach Mexiko bauen. Wir sagen: Baut Brücken, keine Mauern! Mauern trennen, Mauern spalten. Doch was wir brauchen ist Zusammenhalt. Bau auch Du jetzt eine kleine Brücke und teile dieses Bild.",Timeline Photos,photo,https://www.facebook.com/B90DieGruenen/photos/a.103764373218.113604.47217143218/10155687871903219/?type=3,2017-01-25 13:19:55,2813,366,2940,2505,29,2,32,126,119,B90DieGruenen
47217143218_10155682276383219,"Die SPD ist immer für Überraschungen gut. Herzlichen Glückwunsch, Martin Schulz! Und Respekt, Sigmar Gabriel! Er hat die SPD in schwierigen Zeiten zusammen gehalten. Alles Gute für seine Zukunft.",Timeline Photos,photo,https://www.facebook.com/B90DieGruenen/photos/a.103764373218.113604.47217143218/10155682276383219/?type=3,2017-01-24 10:29:08,1512,151,119,1373,43,4,85,2,5,B90DieGruenen
47217143218_10155675929418219,"Er verhöhnt das Holocaust-Mahnmal, spricht vom ""1000jährigen Deutschland"" und verbreitet rassistische Parolen: Björn Höcke. Der AfD-Vorstand hat heute beschlossen: Dieser braune Hetzer darf bleiben. Die AfD hat die Maske fallen lassen. Verbreitet diese Botschaft und teilt dieses Bild!",Timeline Photos,photo,https://www.facebook.com/B90DieGruenen/photos/a.103764373218.113604.47217143218/10155675929418219/?type=3,2017-01-23 07:43:45,2466,615,3283,1872,9,11,38,97,439,B90DieGruenen
47217143218_10155668514538219,Unfassbar: AfD-Chefin Petry forderte heute das Ende der Europäischen Union. Sie verglich die EU gar mit der Herrschaft von Nazideutschland über Europa. Dabei ist Europa die Antwort auf die mörderischen Kriege der Vergangenheit. Europa heißt Frieden. Nationalismus heißt Krieg. Teilt dieses Bild für ein friedliches Europa.,Timeline Photos,photo,https://www.facebook.com/B90DieGruenen/photos/a.103764373218.113604.47217143218/10155668514538219/?type=3,2017-01-21 13:40:26,2000,351,1222,1771,18,9,58,28,116,B90DieGruenen
47217143218_10155667826088219,"Unter dem Motto „Wir haben es satt!"" haben wir gemeinsam mit Tausenden in Berlin demonstriert: Für gesundes Essen, artgerechte Tierhaltung und ökologische Landwirtschaft. Zeig auch Du Deine Unterstützung und teil das Bild!",Timeline Photos,photo,https://www.facebook.com/B90DieGruenen/photos/a.103764373218.113604.47217143218/10155667826088219/?type=3,2017-01-21 10:05:49,807,101,254,771,21,5,3,1,6,B90DieGruenen
47217143218_10155663349453219,"Gegen Populismus ist ein Kraut gewachsen: Engagement. Heute ist ein guter Tag, Farbe zu bekennen. Für unsere Demokratie, für die Umwelt, für ein offenes und soziales Miteinander. Heute ist einer guter Tag, grünes Mitglied zu werden. www.gruene.de/mitglied #Inauguration #Trump",Timeline Photos,photo,https://www.facebook.com/B90DieGruenen/photos/a.103764373218.113604.47217143218/10155663349453219/?type=3,2017-01-20 06:20:52,1573,247,600,1398,88,2,81,0,4,B90DieGruenen
47217143218_10155660816768219,Wir haben es satt. Wir haben viel zu viel Antibiotika in der Tierhaltung satt. Wir haben zuviel Dünger auf unseren Feldern und in unserem Grundwasser satt. Wir haben tierquälerische Massentierhaltung satt. Habt ihr auch? Dann kommt zur Demo am Samstag nach Berlin und teilt das Bild!,Timeline Photos,photo,https://www.facebook.com/B90DieGruenen/photos/a.103764373218.113604.47217143218/10155660816768219/?type=3,2017-01-19 10:50:49,994,184,385,903,19,1,10,3,58,B90DieGruenen
47217143218_10155657491983219,"Unser Spitzenduo für den Bundestagswahlkampf, Katrin Göring-Eckardt und Cem Özdemir, stellt sich vor. Sie haben die Erfahrung, die Haltung und einen klaren Kompass für diese turbulenten Zeiten. Macht das Team mit euren Freunden bekannt und teilt das Video!",Unser Spitzenduo,video,https://www.facebook.com/B90DieGruenen/videos/10155657491983219/,2017-01-18 11:45:14,2697,474,792,2412,83,7,140,12,43,B90DieGruenen
47217143218_10155656801753219,"Jetzt live: Unser Spitzenduo Katrin Göring-Eckardt und Cem Özdemir stellen sich vor. Teilt den Livestream, damit es alle mitbekommen!",Live aus Berlin: Spitzenduo17 - Pressekonferenz,video,https://www.facebook.com/B90DieGruenen/videos/10155656801753219/,2017-01-18 06:56:55,497,253,91,380,52,8,13,10,34,B90DieGruenen
